Demand;TranspId;Path;Distance;dispersionC val;dispersionC lim;dispersionL val;dispersionL lim;osnrC val;osnrC lim;osnrL val;osnrL lim
44;2;4-11-12-;3200;54400;100000;0;0;15.7296;13;-nan;0;
44;2;4-5-7-8-9-14-13-12-;3900;66300;100000;0;0;14.4213;13;-nan;0;
44;2;4-5-7-8-9-14-11-12-;4900;83300;100000;0;0;13.5427;13;-nan;0;
44;2;4-5-7-8-9-12-;3300;56100;100000;0;0;15.3001;13;-nan;0;
44;2;4-5-7-8-9-10-6-13-14-11-12-;8800;149600;100000;0;0;11.1251;13;-nan;0;
44;2;4-5-7-8-9-10-6-13-12-;7200;122400;100000;0;0;12.0441;13;-nan;0;
44;2;4-5-7-8-1-3-6-13-14-11-12-;12400;210800;100000;0;0;9.77074;13;-nan;0;
44;2;4-5-7-8-1-3-6-13-14-9-12-;11800;200600;100000;0;0;10.029;13;-nan;0;
44;2;4-5-7-8-1-3-6-13-12-;10800;183600;100000;0;0;10.4239;13;-nan;0;
44;2;4-5-7-8-1-3-6-10-9-14-13-12-;11700;198900;100000;0;0;10.0199;13;-nan;0;
44;2;4-5-7-8-1-3-6-10-9-14-11-12-;12700;215900;100000;0;0;9.68012;13;-nan;0;
44;2;4-5-7-8-1-3-6-10-9-12-;11100;188700;100000;0;0;10.3187;13;-nan;0;
44;2;4-5-7-8-1-2-3-6-13-14-11-12-;12500;212500;100000;0;0;9.72247;13;-nan;0;
44;2;4-5-7-8-1-2-3-6-13-14-9-12-;11900;202300;100000;0;0;9.97774;13;-nan;0;
44;2;4-5-7-8-1-2-3-6-13-12-;10900;185300;100000;0;0;10.3678;13;-nan;0;
44;2;4-5-7-8-1-2-3-6-10-9-14-13-12-;11800;200600;100000;0;0;9.9688;13;-nan;0;
44;2;4-5-7-8-1-2-3-6-10-9-14-11-12-;12800;217600;100000;0;0;9.63284;13;-nan;0;
44;2;4-5-7-8-1-2-3-6-10-9-12-;11200;190400;100000;0;0;10.264;13;-nan;0;
44;2;4-5-6-13-14-11-12-;5600;95200;100000;0;0;13.1031;13;-nan;0;
44;2;4-5-6-13-14-9-12-;5000;85000;100000;0;0;13.6797;13;-nan;0;
44;2;4-5-6-13-12-;4000;68000;100000;0;0;14.6567;13;-nan;0;
44;2;4-5-6-10-9-14-13-12-;4900;83300;100000;0;0;13.6587;13;-nan;0;
44;2;4-5-6-10-9-14-11-12-;5900;100300;100000;0;0;12.9102;13;-nan;0;
44;2;4-5-6-10-9-12-;4300;73100;100000;0;0;14.3834;13;-nan;0;
44;2;4-5-6-3-2-1-8-9-14-13-12-;10000;170000;100000;0;0;10.703;13;-nan;0;
44;2;4-5-6-3-2-1-8-9-14-11-12-;11000;187000;100000;0;0;10.3079;13;-nan;0;
44;2;4-5-6-3-2-1-8-9-12-;9400;159800;100000;0;0;11.0548;13;-nan;0;
44;2;4-5-6-3-1-8-9-14-13-12-;9900;168300;100000;0;0;10.7636;13;-nan;0;
44;2;4-5-6-3-1-8-9-14-11-12-;10900;185300;100000;0;0;10.3631;13;-nan;0;
44;2;4-5-6-3-1-8-9-12-;9300;158100;100000;0;0;11.1205;13;-nan;0;
44;2;4-2-3-6-13-14-11-12-;7500;127500;100000;0;0;11.9203;13;-nan;0;
44;2;4-2-3-6-13-14-9-12-;6900;117300;100000;0;0;12.3523;13;-nan;0;
44;2;4-2-3-6-13-12-;5900;100300;100000;0;0;13.05;13;-nan;0;
44;2;4-2-3-6-10-9-14-13-12-;6800;115600;100000;0;0;12.3369;13;-nan;0;
44;2;4-2-3-6-10-9-14-11-12-;7800;132600;100000;0;0;11.7726;13;-nan;0;
44;2;4-2-3-6-10-9-12-;6200;105400;100000;0;0;12.8594;13;-nan;0;
44;2;4-2-3-6-5-7-8-9-14-13-12-;8000;136000;100000;0;0;11.5485;13;-nan;0;
44;2;4-2-3-6-5-7-8-9-14-11-12-;9000;153000;100000;0;0;11.0729;13;-nan;0;
44;2;4-2-3-6-5-7-8-9-12-;7400;125800;100000;0;0;11.9798;13;-nan;0;
44;2;4-2-3-1-8-9-14-13-12-;7800;132600;100000;0;0;11.7745;13;-nan;0;
44;2;4-2-3-1-8-9-14-11-12-;8800;149600;100000;0;0;11.275;13;-nan;0;
44;2;4-2-3-1-8-9-12-;7200;122400;100000;0;0;12.2301;13;-nan;0;
44;2;4-2-3-1-8-9-10-6-13-14-11-12-;12700;215900;100000;0;0;9.68566;13;-nan;0;
44;2;4-2-3-1-8-9-10-6-13-12-;11100;188700;100000;0;0;10.3251;13;-nan;0;
44;2;4-2-3-1-8-7-5-6-13-14-11-12-;12500;212500;100000;0;0;9.72404;13;-nan;0;
44;2;4-2-3-1-8-7-5-6-13-14-9-12-;11900;202300;100000;0;0;9.97941;13;-nan;0;
44;2;4-2-3-1-8-7-5-6-13-12-;10900;185300;100000;0;0;10.3696;13;-nan;0;
44;2;4-2-3-1-8-7-5-6-10-9-14-13-12-;11800;200600;100000;0;0;9.97046;13;-nan;0;
44;2;4-2-3-1-8-7-5-6-10-9-14-11-12-;12800;217600;100000;0;0;9.63438;13;-nan;0;
44;2;4-2-3-1-8-7-5-6-10-9-12-;11200;190400;100000;0;0;10.2658;13;-nan;0;
44;2;4-2-1-8-9-14-13-12-;6700;113900;100000;0;0;12.4332;13;-nan;0;
44;2;4-2-1-8-9-14-11-12-;7700;130900;100000;0;0;11.8571;13;-nan;0;
44;2;4-2-1-8-9-12-;6100;103700;100000;0;0;12.9682;13;-nan;0;
44;2;4-2-1-8-9-10-6-13-14-11-12-;11600;197200;100000;0;0;10.0809;13;-nan;0;
44;2;4-2-1-8-9-10-6-13-12-;10000;170000;100000;0;0;10.7866;13;-nan;0;
44;2;4-2-1-8-7-5-6-13-14-11-12-;11400;193800;100000;0;0;10.123;13;-nan;0;
44;2;4-2-1-8-7-5-6-13-14-9-12-;10800;183600;100000;0;0;10.4037;13;-nan;0;
44;2;4-2-1-8-7-5-6-13-12-;9800;166600;100000;0;0;10.8361;13;-nan;0;
44;2;4-2-1-8-7-5-6-10-9-14-13-12-;10700;181900;100000;0;0;10.3939;13;-nan;0;
44;2;4-2-1-8-7-5-6-10-9-14-11-12-;11700;198900;100000;0;0;10.0248;13;-nan;0;
44;2;4-2-1-8-7-5-6-10-9-12-;10100;171700;100000;0;0;10.7206;13;-nan;0;
44;2;4-2-1-3-6-13-14-11-12-;9600;163200;100000;0;0;10.8807;13;-nan;0;
44;2;4-2-1-3-6-13-14-9-12-;9000;153000;100000;0;0;11.2171;13;-nan;0;
44;2;4-2-1-3-6-13-12-;8000;136000;100000;0;0;11.7441;13;-nan;0;
44;2;4-2-1-3-6-10-9-14-13-12-;8900;151300;100000;0;0;11.2052;13;-nan;0;
44;2;4-2-1-3-6-10-9-14-11-12-;9900;168300;100000;0;0;10.7641;13;-nan;0;
44;2;4-2-1-3-6-10-9-12-;8300;141100;100000;0;0;11.6022;13;-nan;0;
44;2;4-2-1-3-6-5-7-8-9-14-13-12-;10100;171700;100000;0;0;10.5854;13;-nan;0;
44;2;4-2-1-3-6-5-7-8-9-14-11-12-;11100;188700;100000;0;0;10.2004;13;-nan;0;
44;2;4-2-1-3-6-5-7-8-9-12-;9500;161500;100000;0;0;10.9275;13;-nan;0;
45;2;4-11-14-13-;3500;59500;100000;0;0;15.2227;13;-nan;0;
45;2;4-11-14-9-12-13-;4500;76500;100000;0;0;14.1255;13;-nan;0;
45;2;4-11-14-9-10-6-13-;7800;132600;100000;0;0;11.8706;13;-nan;0;
45;2;4-11-14-9-8-7-5-6-13-;9000;153000;100000;0;0;11.1562;13;-nan;0;
45;2;4-11-14-9-8-1-3-6-13-;12800;217600;100000;0;0;9.75447;13;-nan;0;
45;2;4-11-14-9-8-1-2-3-6-13-;12900;219300;100000;0;0;9.70637;13;-nan;0;
45;2;4-11-12-13-;3500;59500;100000;0;0;15.2227;13;-nan;0;
45;2;4-11-12-9-14-13-;4500;76500;100000;0;0;14.1255;13;-nan;0;
45;2;4-11-12-9-10-6-13-;7800;132600;100000;0;0;11.8706;13;-nan;0;
45;2;4-11-12-9-8-7-5-6-13-;9000;153000;100000;0;0;11.1562;13;-nan;0;
45;2;4-11-12-9-8-1-3-6-13-;12800;217600;100000;0;0;9.75447;13;-nan;0;
45;2;4-11-12-9-8-1-2-3-6-13-;12900;219300;100000;0;0;9.70637;13;-nan;0;
45;2;4-5-7-8-9-14-13-;3600;61200;100000;0;0;14.8385;13;-nan;0;
45;2;4-5-7-8-9-14-11-12-13-;5200;88400;100000;0;0;13.2294;13;-nan;0;
45;2;4-5-7-8-9-12-13-;3600;61200;100000;0;0;14.8385;13;-nan;0;
45;2;4-5-7-8-9-12-11-14-13-;5200;88400;100000;0;0;13.2294;13;-nan;0;
45;2;4-5-7-8-9-10-6-13-;6900;117300;100000;0;0;12.2806;13;-nan;0;
45;2;4-5-7-8-1-3-6-13-;10500;178500;100000;0;0;10.5853;13;-nan;0;
45;2;4-5-7-8-1-3-6-10-9-14-13-;11400;193800;100000;0;0;10.1667;13;-nan;0;
45;2;4-5-7-8-1-3-6-10-9-14-11-12-13-;13000;221000;100000;0;0;9.54861;13;-nan;0;
45;2;4-5-7-8-1-3-6-10-9-12-13-;11400;193800;100000;0;0;10.1667;13;-nan;0;
45;2;4-5-7-8-1-3-6-10-9-12-11-14-13-;13000;221000;100000;0;0;9.54861;13;-nan;0;
45;2;4-5-7-8-1-2-3-6-13-;10600;180200;100000;0;0;10.5271;13;-nan;0;
45;2;4-5-7-8-1-2-3-6-10-9-14-13-;11500;195500;100000;0;0;10.1139;13;-nan;0;
45;2;4-5-7-8-1-2-3-6-10-9-14-11-12-13-;13100;222700;100000;0;0;9.50273;13;-nan;0;
45;2;4-5-7-8-1-2-3-6-10-9-12-13-;11500;195500;100000;0;0;10.1139;13;-nan;0;
45;2;4-5-7-8-1-2-3-6-10-9-12-11-14-13-;13100;222700;100000;0;0;9.50273;13;-nan;0;
45;2;4-5-6-13-;3700;62900;100000;0;0;15.0984;13;-nan;0;
45;2;4-5-6-10-9-14-13-;4600;78200;100000;0;0;14.006;13;-nan;0;
45;2;4-5-6-10-9-14-11-12-13-;6200;105400;100000;0;0;12.638;13;-nan;0;
45;2;4-5-6-10-9-12-13-;4600;78200;100000;0;0;14.006;13;-nan;0;
45;2;4-5-6-10-9-12-11-14-13-;6200;105400;100000;0;0;12.638;13;-nan;0;
45;2;4-5-6-3-2-1-8-9-14-13-;9700;164900;100000;0;0;10.8753;13;-nan;0;
45;2;4-5-6-3-2-1-8-9-14-11-12-13-;11300;192100;100000;0;0;10.1563;13;-nan;0;
45;2;4-5-6-3-2-1-8-9-12-13-;9700;164900;100000;0;0;10.8753;13;-nan;0;
45;2;4-5-6-3-2-1-8-9-12-11-14-13-;11300;192100;100000;0;0;10.1563;13;-nan;0;
45;2;4-5-6-3-1-8-9-14-13-;9600;163200;100000;0;0;10.9384;13;-nan;0;
45;2;4-5-6-3-1-8-9-14-11-12-13-;11200;190400;100000;0;0;10.2096;13;-nan;0;
45;2;4-5-6-3-1-8-9-12-13-;9600;163200;100000;0;0;10.9384;13;-nan;0;
45;2;4-5-6-3-1-8-9-12-11-14-13-;11200;190400;100000;0;0;10.2096;13;-nan;0;
45;2;4-2-3-6-13-;5600;95200;100000;0;0;13.3503;13;-nan;0;
45;2;4-2-3-6-10-9-14-13-;6500;110500;100000;0;0;12.5903;13;-nan;0;
45;2;4-2-3-6-10-9-14-11-12-13-;8100;137700;100000;0;0;11.5617;13;-nan;0;
45;2;4-2-3-6-10-9-12-13-;6500;110500;100000;0;0;12.5903;13;-nan;0;
45;2;4-2-3-6-10-9-12-11-14-13-;8100;137700;100000;0;0;11.5617;13;-nan;0;
45;2;4-2-3-6-5-7-8-9-14-13-;7700;130900;100000;0;0;11.7588;13;-nan;0;
45;2;4-2-3-6-5-7-8-9-14-11-12-13-;9300;158100;100000;0;0;10.8927;13;-nan;0;
45;2;4-2-3-6-5-7-8-9-12-13-;7700;130900;100000;0;0;11.7588;13;-nan;0;
45;2;4-2-3-6-5-7-8-9-12-11-14-13-;9300;158100;100000;0;0;10.8927;13;-nan;0;
45;2;4-2-3-1-8-9-14-13-;7500;127500;100000;0;0;11.9963;13;-nan;0;
45;2;4-2-3-1-8-9-14-11-12-13-;9100;154700;100000;0;0;11.0864;13;-nan;0;
45;2;4-2-3-1-8-9-12-13-;7500;127500;100000;0;0;11.9963;13;-nan;0;
45;2;4-2-3-1-8-9-12-11-14-13-;9100;154700;100000;0;0;11.0864;13;-nan;0;
45;2;4-2-3-1-8-9-10-6-13-;10800;183600;100000;0;0;10.4829;13;-nan;0;
45;2;4-2-3-1-8-7-5-6-13-;10600;180200;100000;0;0;10.529;13;-nan;0;
45;2;4-2-3-1-8-7-5-6-10-9-14-13-;11500;195500;100000;0;0;10.1156;13;-nan;0;
45;2;4-2-3-1-8-7-5-6-10-9-14-11-12-13-;13100;222700;100000;0;0;9.50423;13;-nan;0;
45;2;4-2-3-1-8-7-5-6-10-9-12-13-;11500;195500;100000;0;0;10.1156;13;-nan;0;
45;2;4-2-3-1-8-7-5-6-10-9-12-11-14-13-;13100;222700;100000;0;0;9.50423;13;-nan;0;
45;2;4-2-1-8-9-14-13-;6400;108800;100000;0;0;12.6924;13;-nan;0;
45;2;4-2-1-8-9-14-11-12-13-;8000;136000;100000;0;0;11.6421;13;-nan;0;
45;2;4-2-1-8-9-12-13-;6400;108800;100000;0;0;12.6924;13;-nan;0;
45;2;4-2-1-8-9-12-11-14-13-;8000;136000;100000;0;0;11.6421;13;-nan;0;
45;2;4-2-1-8-9-10-6-13-;9700;164900;100000;0;0;10.9623;13;-nan;0;
45;2;4-2-1-8-7-5-6-13-;9500;161500;100000;0;0;11.0139;13;-nan;0;
45;2;4-2-1-8-7-5-6-10-9-14-13-;10400;176800;100000;0;0;10.5542;13;-nan;0;
45;2;4-2-1-8-7-5-6-10-9-14-11-12-13-;12000;204000;100000;0;0;9.8826;13;-nan;0;
45;2;4-2-1-8-7-5-6-10-9-12-13-;10400;176800;100000;0;0;10.5542;13;-nan;0;
45;2;4-2-1-8-7-5-6-10-9-12-11-14-13-;12000;204000;100000;0;0;9.8826;13;-nan;0;
45;2;4-2-1-3-6-13-;7700;130900;100000;0;0;11.9644;13;-nan;0;
45;2;4-2-1-3-6-10-9-14-13-;8600;146200;100000;0;0;11.3992;13;-nan;0;
45;2;4-2-1-3-6-10-9-14-11-12-13-;10200;173400;100000;0;0;10.596;13;-nan;0;
45;2;4-2-1-3-6-10-9-12-13-;8600;146200;100000;0;0;11.3992;13;-nan;0;
45;2;4-2-1-3-6-10-9-12-11-14-13-;10200;173400;100000;0;0;10.596;13;-nan;0;
45;2;4-2-1-3-6-5-7-8-9-14-13-;9800;166600;100000;0;0;10.7531;13;-nan;0;
45;2;4-2-1-3-6-5-7-8-9-14-11-12-13-;11400;193800;100000;0;0;10.0525;13;-nan;0;
45;2;4-2-1-3-6-5-7-8-9-12-13-;9800;166600;100000;0;0;10.7531;13;-nan;0;
45;2;4-2-1-3-6-5-7-8-9-12-11-14-13-;11400;193800;100000;0;0;10.0525;13;-nan;0;
46;2;4-11-14-;3200;54400;100000;0;0;15.7296;13;-nan;0;
46;2;4-11-12-13-14-;3800;64600;100000;0;0;14.7688;13;-nan;0;
46;2;4-11-12-13-6-10-9-14-;8100;137700;100000;0;0;11.6549;13;-nan;0;
46;2;4-11-12-13-6-5-7-8-9-14-;9300;158100;100000;0;0;10.9725;13;-nan;0;
46;2;4-11-12-13-6-3-2-1-8-9-14-;13200;224400;100000;0;0;9.57408;13;-nan;0;
46;2;4-11-12-13-6-3-1-8-9-14-;13100;222700;100000;0;0;9.62072;13;-nan;0;
46;2;4-11-12-9-14-;4200;71400;100000;0;0;14.514;13;-nan;0;
46;2;4-11-12-9-10-6-13-14-;8100;137700;100000;0;0;11.6549;13;-nan;0;
46;2;4-11-12-9-8-7-5-6-13-14-;9300;158100;100000;0;0;10.9725;13;-nan;0;
46;2;4-11-12-9-8-1-3-6-13-14-;13100;222700;100000;0;0;9.62072;13;-nan;0;
46;2;4-11-12-9-8-1-2-3-6-13-14-;13200;224400;100000;0;0;9.57408;13;-nan;0;
46;2;4-5-7-8-9-14-;3300;56100;100000;0;0;15.3001;13;-nan;0;
46;2;4-5-7-8-9-12-13-14-;3900;66300;100000;0;0;14.4213;13;-nan;0;
46;2;4-5-7-8-9-12-11-14-;4900;83300;100000;0;0;13.5427;13;-nan;0;
46;2;4-5-7-8-9-10-6-13-14-;7200;122400;100000;0;0;12.0441;13;-nan;0;
46;2;4-5-7-8-9-10-6-13-12-11-14-;8800;149600;100000;0;0;11.1251;13;-nan;0;
46;2;4-5-7-8-1-3-6-13-14-;10800;183600;100000;0;0;10.4239;13;-nan;0;
46;2;4-5-7-8-1-3-6-13-12-11-14-;12400;210800;100000;0;0;9.77074;13;-nan;0;
46;2;4-5-7-8-1-3-6-13-12-9-14-;11800;200600;100000;0;0;10.029;13;-nan;0;
46;2;4-5-7-8-1-3-6-10-9-14-;11100;188700;100000;0;0;10.3187;13;-nan;0;
46;2;4-5-7-8-1-3-6-10-9-12-13-14-;11700;198900;100000;0;0;10.0199;13;-nan;0;
46;2;4-5-7-8-1-3-6-10-9-12-11-14-;12700;215900;100000;0;0;9.68012;13;-nan;0;
46;2;4-5-7-8-1-2-3-6-13-14-;10900;185300;100000;0;0;10.3678;13;-nan;0;
46;2;4-5-7-8-1-2-3-6-13-12-11-14-;12500;212500;100000;0;0;9.72247;13;-nan;0;
46;2;4-5-7-8-1-2-3-6-13-12-9-14-;11900;202300;100000;0;0;9.97774;13;-nan;0;
46;2;4-5-7-8-1-2-3-6-10-9-14-;11200;190400;100000;0;0;10.264;13;-nan;0;
46;2;4-5-7-8-1-2-3-6-10-9-12-13-14-;11800;200600;100000;0;0;9.9688;13;-nan;0;
46;2;4-5-7-8-1-2-3-6-10-9-12-11-14-;12800;217600;100000;0;0;9.63284;13;-nan;0;
46;2;4-5-6-13-14-;4000;68000;100000;0;0;14.6567;13;-nan;0;
46;2;4-5-6-13-12-11-14-;5600;95200;100000;0;0;13.1031;13;-nan;0;
46;2;4-5-6-13-12-9-14-;5000;85000;100000;0;0;13.6797;13;-nan;0;
46;2;4-5-6-10-9-14-;4300;73100;100000;0;0;14.3834;13;-nan;0;
46;2;4-5-6-10-9-12-13-14-;4900;83300;100000;0;0;13.6587;13;-nan;0;
46;2;4-5-6-10-9-12-11-14-;5900;100300;100000;0;0;12.9102;13;-nan;0;
46;2;4-5-6-3-2-1-8-9-14-;9400;159800;100000;0;0;11.0548;13;-nan;0;
46;2;4-5-6-3-2-1-8-9-12-13-14-;10000;170000;100000;0;0;10.703;13;-nan;0;
46;2;4-5-6-3-2-1-8-9-12-11-14-;11000;187000;100000;0;0;10.3079;13;-nan;0;
46;2;4-5-6-3-1-8-9-14-;9300;158100;100000;0;0;11.1205;13;-nan;0;
46;2;4-5-6-3-1-8-9-12-13-14-;9900;168300;100000;0;0;10.7636;13;-nan;0;
46;2;4-5-6-3-1-8-9-12-11-14-;10900;185300;100000;0;0;10.3631;13;-nan;0;
46;2;4-2-3-6-13-14-;5900;100300;100000;0;0;13.05;13;-nan;0;
46;2;4-2-3-6-13-12-11-14-;7500;127500;100000;0;0;11.9203;13;-nan;0;
46;2;4-2-3-6-13-12-9-14-;6900;117300;100000;0;0;12.3523;13;-nan;0;
46;2;4-2-3-6-10-9-14-;6200;105400;100000;0;0;12.8594;13;-nan;0;
46;2;4-2-3-6-10-9-12-13-14-;6800;115600;100000;0;0;12.3369;13;-nan;0;
46;2;4-2-3-6-10-9-12-11-14-;7800;132600;100000;0;0;11.7726;13;-nan;0;
46;2;4-2-3-6-5-7-8-9-14-;7400;125800;100000;0;0;11.9798;13;-nan;0;
46;2;4-2-3-6-5-7-8-9-12-13-14-;8000;136000;100000;0;0;11.5485;13;-nan;0;
46;2;4-2-3-6-5-7-8-9-12-11-14-;9000;153000;100000;0;0;11.0729;13;-nan;0;
46;2;4-2-3-1-8-9-14-;7200;122400;100000;0;0;12.2301;13;-nan;0;
46;2;4-2-3-1-8-9-12-13-14-;7800;132600;100000;0;0;11.7745;13;-nan;0;
46;2;4-2-3-1-8-9-12-11-14-;8800;149600;100000;0;0;11.275;13;-nan;0;
46;2;4-2-3-1-8-9-10-6-13-14-;11100;188700;100000;0;0;10.3251;13;-nan;0;
46;2;4-2-3-1-8-9-10-6-13-12-11-14-;12700;215900;100000;0;0;9.68566;13;-nan;0;
46;2;4-2-3-1-8-7-5-6-13-14-;10900;185300;100000;0;0;10.3696;13;-nan;0;
46;2;4-2-3-1-8-7-5-6-13-12-11-14-;12500;212500;100000;0;0;9.72404;13;-nan;0;
46;2;4-2-3-1-8-7-5-6-13-12-9-14-;11900;202300;100000;0;0;9.97941;13;-nan;0;
46;2;4-2-3-1-8-7-5-6-10-9-14-;11200;190400;100000;0;0;10.2658;13;-nan;0;
46;2;4-2-3-1-8-7-5-6-10-9-12-13-14-;11800;200600;100000;0;0;9.97046;13;-nan;0;
46;2;4-2-3-1-8-7-5-6-10-9-12-11-14-;12800;217600;100000;0;0;9.63438;13;-nan;0;
46;2;4-2-1-8-9-14-;6100;103700;100000;0;0;12.9682;13;-nan;0;
46;2;4-2-1-8-9-12-13-14-;6700;113900;100000;0;0;12.4332;13;-nan;0;
46;2;4-2-1-8-9-12-11-14-;7700;130900;100000;0;0;11.8571;13;-nan;0;
46;2;4-2-1-8-9-10-6-13-14-;10000;170000;100000;0;0;10.7866;13;-nan;0;
46;2;4-2-1-8-9-10-6-13-12-11-14-;11600;197200;100000;0;0;10.0809;13;-nan;0;
46;2;4-2-1-8-7-5-6-13-14-;9800;166600;100000;0;0;10.8361;13;-nan;0;
46;2;4-2-1-8-7-5-6-13-12-11-14-;11400;193800;100000;0;0;10.123;13;-nan;0;
46;2;4-2-1-8-7-5-6-13-12-9-14-;10800;183600;100000;0;0;10.4037;13;-nan;0;
46;2;4-2-1-8-7-5-6-10-9-14-;10100;171700;100000;0;0;10.7206;13;-nan;0;
46;2;4-2-1-8-7-5-6-10-9-12-13-14-;10700;181900;100000;0;0;10.3939;13;-nan;0;
46;2;4-2-1-8-7-5-6-10-9-12-11-14-;11700;198900;100000;0;0;10.0248;13;-nan;0;
46;2;4-2-1-3-6-13-14-;8000;136000;100000;0;0;11.7441;13;-nan;0;
46;2;4-2-1-3-6-13-12-11-14-;9600;163200;100000;0;0;10.8807;13;-nan;0;
46;2;4-2-1-3-6-13-12-9-14-;9000;153000;100000;0;0;11.2171;13;-nan;0;
46;2;4-2-1-3-6-10-9-14-;8300;141100;100000;0;0;11.6022;13;-nan;0;
46;2;4-2-1-3-6-10-9-12-13-14-;8900;151300;100000;0;0;11.2052;13;-nan;0;
46;2;4-2-1-3-6-10-9-12-11-14-;9900;168300;100000;0;0;10.7641;13;-nan;0;
46;2;4-2-1-3-6-5-7-8-9-14-;9500;161500;100000;0;0;10.9275;13;-nan;0;
46;2;4-2-1-3-6-5-7-8-9-12-13-14-;10100;171700;100000;0;0;10.5854;13;-nan;0;
46;2;4-2-1-3-6-5-7-8-9-12-11-14-;11100;188700;100000;0;0;10.2004;13;-nan;0;
47;6;5-7-8-9-14-13-12-11-4-2-3-6-;10100;171700;40000;0;0;13.5921;21;-nan;0;
47;6;5-7-8-9-14-13-12-11-4-2-1-3-6-;12200;207400;40000;0;0;12.8049;21;-nan;0;
47;6;5-7-8-9-14-13-6-;5000;85000;40000;0;0;16.5832;21;-nan;0;
47;6;5-7-8-9-14-11-12-13-6-;6600;112200;40000;0;0;15.328;21;-nan;0;
47;6;5-7-8-9-14-11-4-2-3-6-;9500;161500;40000;0;0;13.9338;21;-nan;0;
47;6;5-7-8-9-14-11-4-2-1-3-6-;11600;197200;40000;0;0;13.0881;21;-nan;0;
47;6;5-7-8-9-12-13-14-11-4-2-3-6-;10100;171700;40000;0;0;13.5921;21;-nan;0;
47;6;5-7-8-9-12-13-14-11-4-2-1-3-6-;12200;207400;40000;0;0;12.8049;21;-nan;0;
47;6;5-7-8-9-12-13-6-;5000;85000;40000;0;0;16.5832;21;-nan;0;
47;6;5-7-8-9-12-11-14-13-6-;6600;112200;40000;0;0;15.328;21;-nan;0;
47;6;5-7-8-9-12-11-4-2-3-6-;9500;161500;40000;0;0;13.9338;21;-nan;0;
47;6;5-7-8-9-12-11-4-2-1-3-6-;11600;197200;40000;0;0;13.0881;21;-nan;0;
47;6;5-7-8-9-10-6-;4300;73100;40000;0;0;17.2684;21;-nan;0;
47;6;5-7-8-1-3-6-;7900;134300;40000;0;0;14.8309;21;-nan;0;
47;6;5-7-8-1-3-2-4-11-14-13-12-9-10-6-;13900;236300;40000;0;0;12.2865;21;-nan;0;
47;6;5-7-8-1-3-2-4-11-14-13-6-;13000;221000;40000;0;0;12.6243;21;-nan;0;
47;6;5-7-8-1-3-2-4-11-14-9-12-13-6-;14000;238000;40000;0;0;12.2941;21;-nan;0;
47;6;5-7-8-1-3-2-4-11-14-9-10-6-;13300;226100;40000;0;0;12.5369;21;-nan;0;
47;6;5-7-8-1-3-2-4-11-12-13-14-9-10-6-;13900;236300;40000;0;0;12.2865;21;-nan;0;
47;6;5-7-8-1-3-2-4-11-12-13-6-;13000;221000;40000;0;0;12.6243;21;-nan;0;
47;6;5-7-8-1-3-2-4-11-12-9-14-13-6-;14000;238000;40000;0;0;12.2941;21;-nan;0;
47;6;5-7-8-1-3-2-4-11-12-9-10-6-;13300;226100;40000;0;0;12.5369;21;-nan;0;
47;6;5-7-8-1-2-4-11-14-13-12-9-10-6-;12800;217600;40000;0;0;12.6447;21;-nan;0;
47;6;5-7-8-1-2-4-11-14-13-6-;11900;202300;40000;0;0;13.0128;21;-nan;0;
47;6;5-7-8-1-2-4-11-14-9-12-13-6-;12900;219300;40000;0;0;12.653;21;-nan;0;
47;6;5-7-8-1-2-4-11-14-9-10-6-;12200;207400;40000;0;0;12.9173;21;-nan;0;
47;6;5-7-8-1-2-4-11-12-13-14-9-10-6-;12800;217600;40000;0;0;12.6447;21;-nan;0;
47;6;5-7-8-1-2-4-11-12-13-6-;11900;202300;40000;0;0;13.0128;21;-nan;0;
47;6;5-7-8-1-2-4-11-12-9-14-13-6-;12900;219300;40000;0;0;12.653;21;-nan;0;
47;6;5-7-8-1-2-4-11-12-9-10-6-;12200;207400;40000;0;0;12.9173;21;-nan;0;
47;6;5-7-8-1-2-3-6-;8000;136000;40000;0;0;14.7538;21;-nan;0;
47;6;5-6-;1100;18700;40000;0;0;23.3352;21;-nan;0;
47;6;5-4-11-14-13-12-9-10-6-;7000;119000;40000;0;0;15.1914;21;-nan;0;
47;6;5-4-11-14-13-12-9-8-1-3-6-;12000;204000;40000;0;0;12.9529;21;-nan;0;
47;6;5-4-11-14-13-12-9-8-1-2-3-6-;12100;205700;40000;0;0;12.9027;21;-nan;0;
47;6;5-4-11-14-13-6-;6100;103700;40000;0;0;15.8773;21;-nan;0;
47;6;5-4-11-14-9-12-13-6-;7100;120700;40000;0;0;15.2063;21;-nan;0;
47;6;5-4-11-14-9-10-6-;6400;108800;40000;0;0;15.6944;21;-nan;0;
47;6;5-4-11-14-9-8-1-3-6-;11400;193800;40000;0;0;13.2462;21;-nan;0;
47;6;5-4-11-14-9-8-1-2-3-6-;11500;195500;40000;0;0;13.1925;21;-nan;0;
47;6;5-4-11-12-13-14-9-10-6-;7000;119000;40000;0;0;15.1914;21;-nan;0;
47;6;5-4-11-12-13-14-9-8-1-3-6-;12000;204000;40000;0;0;12.9529;21;-nan;0;
47;6;5-4-11-12-13-14-9-8-1-2-3-6-;12100;205700;40000;0;0;12.9027;21;-nan;0;
